order_item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,created_at,updated_at,,
1439,673,1022,1,89.99,0.0,20.7,2023-05-02T15:19:00,2023-05-02T15:19:00,,
1440,673,2016,1,45.99,0.0,10.58,2023-05-02T15:19:00,2023-05-02T15:19:00,,
1441,674,2019,1,55.99,0.0,12.88,2024-02-23T12:10:00,2024-02-23T12:10:00,,
1442,674,1015,1,69.99,0.0,16.1,2024-02-23T12:10:00,2024-02-23T12:10:00,,
1443,674,2009,1,16.99,0.0,3.91,2024-02-23T12:10:00,2024-02-23T12:10:00,,
1444,675,5001,2,15.99,1.6,6.99,2023-05-10T18:59:00,2023-05-10T18:59:00,,
1445,675,1034,1,99.99,0.0,23.0,2023-05-10T18:59:00,2023-05-10T18:59:00,,
1446,676,1008,1,24.99,2.5,5.17,2023-11-10T21:23:00,2023-11-10T21:23:00,,
1447,677,4007,1,28.99,0.0,6.67,2023-03-24T20:59:00,2023-03-24T20:59:00,,
1448,678,2006,1,79.99,0.0,18.4,2023-07-11T16:16:00,2023-07-11T16:16:00,,
1449,678,5007,1,89.99,0.0,20.7,2023-07-11T16:16:00,2023-07-11T16:16:00,,
1450,678,2005,1,42.99,0.0,9.89,2023-07-11T16:16:00,2023-07-11T16:16:00,,
1451,679,2029,1,129.99,6.5,28.4,2023-08-03T12:49:00,2023-08-03T12:49:00,,
1452,679,3005,1,159.99,0.0,36.8,2023-08-03T12:49:00,2023-08-03T12:49:00,,
1453,680,4005,1,189.99,0.0,43.7,2023-11-22T14:18:00,2023-11-22T14:18:00,,
1454,680,1018,1,32.99,1.65,7.21,2023-11-22T14:18:00,2023-11-22T14:18:00,,
1455,681,1005,2,45.99,4.6,20.1,2023-05-29T20:48:00,2023-05-29T20:48:00,,
1456,681,5004,1,399.99,0.0,92.0,2023-05-29T20:48:00,2023-05-29T20:48:00,,
1457,681,2030,2,89.99,9.0,39.33,2023-05-29T20:48:00,2023-05-29T20:48:00,,
1458,682,2010,1,9.99,1.0,2.07,2023-01-27T11:57:00,2023-01-27T11:57:00,,
1459,683,1028,1,45.99,0.0,10.58,2023-09-27T09:03:00,2023-09-27T09:03:00,,
1460,683,5003,1,19.99,0.0,4.6,2023-09-27T09:03:00,2023-09-27T09:03:00,,
1461,683,2017,1,35.99,0.0,8.28,2023-09-27T09:03:00,2023-09-27T09:03:00,,
1462,683,2026,2,32.99,0.0,15.18,2023-09-27T09:03:00,2023-09-27T09:03:00,,
1463,684,2011,1,7.99,0.0,1.84,2023-03-18T18:05:00,2023-03-18T18:05:00,,
1464,684,5007,1,89.99,0.0,20.7,2023-03-18T18:05:00,2023-03-18T18:05:00,,
1465,685,1033,1,79.99,4.0,17.48,2023-12-14T12:04:00,2023-12-14T12:04:00,,
1466,685,1032,1,49.99,5.0,10.35,2023-12-14T12:04:00,2023-12-14T12:04:00,,
1467,686,1010,1,22.99,0.0,5.29,2023-04-29T20:47:00,2023-04-29T20:47:00,,
1468,687,1023,1,28.99,1.45,6.33,2023-08-10T08:50:00,2023-08-10T08:50:00,,
1469,688,1034,2,99.99,0.0,46.0,2023-08-15T12:42:00,2023-08-15T12:42:00,,
1470,689,5002,1,22.99,1.15,5.02,2023-03-22T17:48:00,2023-03-22T17:48:00,,
1471,689,1023,1,28.99,0.0,6.67,2023-03-22T17:48:00,2023-03-22T17:48:00,,
1472,690,2018,1,45.99,0.0,10.58,2023-07-12T16:09:00,2023-07-12T16:09:00,,
1473,690,2029,1,129.99,0.0,29.9,2023-07-12T16:09:00,2023-07-12T16:09:00,,
1474,690,1032,2,49.99,0.0,23.0,2023-07-12T16:09:00,2023-07-12T16:09:00,,
1475,691,3002,1,15.99,0.0,3.68,2023-03-22T10:05:00,2023-03-22T10:05:00,,
1476,692,2005,2,42.99,0.0,19.78,2024-04-25T12:50:00,2024-04-25T12:50:00,,
1477,692,2022,2,79.99,0.0,36.8,2024-04-25T12:50:00,2024-04-25T12:50:00,,
1478,693,4001,1,12.99,0.0,2.99,2023-08-18T12:23:00,2023-08-18T12:23:00,,
1479,693,3004,1,249.99,0.0,57.5,2023-08-18T12:23:00,2023-08-18T12:23:00,,
1480,693,1009,1,15.99,1.6,3.31,2023-08-18T12:23:00,2023-08-18T12:23:00,,
1481,694,2023,2,39.99,4.0,17.48,2023-06-12T17:48:00,2023-06-12T17:48:00,,
1482,694,2017,3,35.99,0.0,24.83,2023-06-12T17:48:00,2023-06-12T17:48:00,,
1483,694,2022,2,79.99,0.0,36.8,2023-06-12T17:48:00,2023-06-12T17:48:00,,
1484,695,1033,3,79.99,0.0,55.19,2023-03-19T15:32:00,2023-03-19T15:32:00,,
1485,695,2008,1,8.99,0.0,2.07,2023-03-19T15:32:00,2023-03-19T15:32:00,,
1486,696,2009,1,16.99,0.85,3.71,2024-03-06T14:13:00,2024-03-06T14:13:00,,
1487,696,2028,1,29.99,0.0,6.9,2024-03-06T14:13:00,2024-03-06T14:13:00,,
1488,697,5001,1,15.99,0.0,3.68,2023-03-28T21:11:00,2023-03-28T21:11:00,,
1489,698,5006,1,249.99,0.0,57.5,2023-05-17T12:44:00,2023-05-17T12:44:00,,
1490,698,1016,1,35.99,0.0,8.28,2023-05-17T12:44:00,2023-05-17T12:44:00,,
1491,699,1006,1,11.99,1.2,2.48,2023-04-30T14:00:00,2023-04-30T14:00:00,,
1492,700,1034,1,99.99,10.0,20.7,2023-09-13T14:09:00,2023-09-13T14:09:00,,
1493,700,1015,2,69.99,7.0,30.59,2023-09-13T14:09:00,2023-09-13T14:09:00,,
1494,700,2020,1,199.99,0.0,46.0,2023-09-13T14:09:00,2023-09-13T14:09:00,,
1495,701,1010,3,22.99,0.0,15.86,2023-07-08T14:04:00,2023-07-08T14:04:00,,
1496,701,1031,1,42.99,0.0,9.89,2023-07-08T14:04:00,2023-07-08T14:04:00,,
1497,702,1027,1,39.99,0.0,9.2,2024-02-09T11:59:00,2024-02-09T11:59:00,,
1498,703,3003,2,18.99,0.0,8.74,2024-02-18T08:46:00,2024-02-18T08:46:00,,
1499,704,1003,1,199.99,0.0,46.0,2024-01-05T11:20:00,2024-01-05T11:20:00,,
1500,704,3001,2,22.99,0.0,10.58,2024-01-05T11:20:00,2024-01-05T11:20:00,,
1501,705,3005,2,159.99,0.0,73.6,2023-09-17T17:55:00,2023-09-17T17:55:00,,
1502,705,2023,2,39.99,0.0,18.4,2023-09-17T17:55:00,2023-09-17T17:55:00,,
1503,706,2030,1,89.99,0.0,20.7,2024-02-12T20:00:00,2024-02-12T20:00:00,,
1504,706,3003,1,18.99,0.0,4.37,2024-02-12T20:00:00,2024-02-12T20:00:00,,
1505,707,2014,1,89.99,4.5,19.66,2023-03-11T14:36:00,2023-03-11T14:36:00,,
1506,707,2020,2,199.99,0.0,92.0,2023-03-11T14:36:00,2023-03-11T14:36:00,,
1507,707,1035,2,59.99,0.0,27.6,2023-03-11T14:36:00,2023-03-11T14:36:00,,
1508,708,1035,2,59.99,0.0,27.6,2023-07-09T14:13:00,2023-07-09T14:13:00,,
1509,708,4004,1,119.99,6.0,26.22,2023-07-09T14:13:00,2023-07-09T14:13:00,,
1510,709,3008,1,18.99,1.9,3.93,2023-02-13T15:34:00,2023-02-13T15:34:00,,
1511,710,1033,1,79.99,0.0,18.4,2023-02-08T18:10:00,2023-02-08T18:10:00,,
1512,711,4006,1,299.99,0.0,69.0,2023-11-24T11:08:00,2023-11-24T11:08:00,,
1513,711,5010,1,35.99,3.6,7.45,2023-11-24T11:08:00,2023-11-24T11:08:00,,
1514,711,4001,1,12.99,0.0,2.99,2023-11-24T11:08:00,2023-11-24T11:08:00,,
1515,712,5005,1,599.99,30.0,131.1,2023-12-16T16:56:00,2023-12-16T16:56:00,,
1516,712,2007,2,12.99,0.0,5.98,2023-12-16T16:56:00,2023-12-16T16:56:00,,
1517,713,2021,1,149.99,0.0,34.5,2023-06-13T12:59:00,2023-06-13T12:59:00,,
1518,713,2029,2,129.99,0.0,59.8,2023-06-13T12:59:00,2023-06-13T12:59:00,,
1519,714,1019,1,55.99,2.8,12.23,2023-08-02T19:15:00,2023-08-02T19:15:00,,
1520,714,2025,1,89.99,0.0,20.7,2023-08-02T19:15:00,2023-08-02T19:15:00,,
1521,714,2022,1,79.99,8.0,16.56,2023-08-02T19:15:00,2023-08-02T19:15:00,,
1522,715,3002,2,15.99,3.2,6.62,2024-01-03T15:16:00,2024-01-03T15:16:00,,
1523,715,2010,1,9.99,0.0,2.3,2024-01-03T15:16:00,2024-01-03T15:16:00,,
1524,716,1015,1,69.99,3.5,15.29,2023-09-06T08:33:00,2023-09-06T08:33:00,,
1525,716,2014,1,89.99,4.5,19.66,2023-09-06T08:33:00,2023-09-06T08:33:00,,
1526,716,4001,1,12.99,0.0,2.99,2023-09-06T08:33:00,2023-09-06T08:33:00,,
1527,717,1024,1,24.99,0.0,5.75,2023-04-30T16:54:00,2023-04-30T16:54:00,,
1528,717,2015,1,119.99,0.0,27.6,2023-04-30T16:54:00,2023-04-30T16:54:00,,
1529,718,2007,2,12.99,0.0,5.98,2023-05-23T13:49:00,2023-05-23T13:49:00,,
1530,718,1021,1,189.99,0.0,43.7,2023-05-23T13:49:00,2023-05-23T13:49:00,,
1531,719,1019,1,55.99,0.0,12.88,2023-02-10T18:15:00,2023-02-10T18:15:00,,
1532,719,1031,1,42.99,4.3,8.9,2023-02-10T18:15:00,2023-02-10T18:15:00,,
1533,720,1020,1,129.99,0.0,29.9,2023-03-07T11:04:00,2023-03-07T11:04:00,,
1534,720,5010,2,35.99,0.0,16.56,2023-03-07T11:04:00,2023-03-07T11:04:00,,
1535,720,1031,3,42.99,0.0,29.66,2023-03-07T11:04:00,2023-03-07T11:04:00,,
1536,721,2007,1,12.99,0.0,2.99,2023-08-15T20:30:00,2023-08-15T20:30:00,,
1537,722,5011,1,29.99,0.0,6.9,2023-04-24T12:13:00,2023-04-24T12:13:00,,
1538,723,1009,1,15.99,0.0,3.68,2023-12-16T16:00:00,2023-12-16T16:00:00,,
1539,724,3004,2,249.99,25.0,109.25,2023-04-10T19:41:00,2023-04-10T19:41:00,,
1540,725,2016,2,45.99,0.0,21.16,2023-11-09T18:46:00,2023-11-09T18:46:00,,
1541,725,2003,2,145.99,29.2,60.44,2023-11-09T18:46:00,2023-11-09T18:46:00,,
1542,726,1022,2,89.99,9.0,39.33,2023-05-10T08:43:00,2023-05-10T08:43:00,,
1543,727,2011,2,7.99,0.0,3.68,2023-12-26T10:23:00,2023-12-26T10:23:00,,
1544,728,3001,1,22.99,0.0,5.29,2023-10-19T15:15:00,2023-10-19T15:15:00,,
1545,728,1017,1,25.99,2.6,5.38,2023-10-19T15:15:00,2023-10-19T15:15:00,,
1546,728,5003,2,19.99,4.0,8.28,2023-10-19T15:15:00,2023-10-19T15:15:00,,
1547,729,2021,1,149.99,0.0,34.5,2024-04-20T09:14:00,2024-04-20T09:14:00,,
1548,729,1009,2,15.99,0.0,7.36,2024-04-20T09:14:00,2024-04-20T09:14:00,,
1549,729,2004,1,3.99,0.0,0.92,2024-04-20T09:14:00,2024-04-20T09:14:00,,
1550,730,2025,3,89.99,0.0,62.09,2024-04-27T22:09:00,2024-04-27T22:09:00,,
1551,730,2023,1,39.99,0.0,9.2,2024-04-27T22:09:00,2024-04-27T22:09:00,,
1552,731,1007,1,19.99,0.0,4.6,2024-01-13T15:48:00,2024-01-13T15:48:00,,
1553,731,1019,1,55.99,2.8,12.23,2024-01-13T15:48:00,2024-01-13T15:48:00,,
1554,732,1034,1,99.99,5.0,21.85,2023-09-30T16:27:00,2023-09-30T16:27:00,,
1555,733,2009,1,16.99,0.0,3.91,2024-05-13T15:04:00,2024-05-13T15:04:00,,
1556,733,2028,1,29.99,0.0,6.9,2024-05-13T15:04:00,2024-05-13T15:04:00,,
1557,734,4001,1,12.99,0.0,2.99,2023-02-02T09:39:00,2023-02-02T09:39:00,,
1558,734,2011,1,7.99,0.4,1.75,2023-02-02T09:39:00,2023-02-02T09:39:00,,
1559,735,1035,1,59.99,0.0,13.8,2023-09-10T16:59:00,2023-09-10T16:59:00,,
1560,736,2013,1,45.99,0.0,10.58,2023-06-16T15:34:00,2023-06-16T15:34:00,,
1561,736,3003,1,18.99,0.0,4.37,2023-06-16T15:34:00,2023-06-16T15:34:00,,
1562,737,5009,2,45.99,0.0,21.16,2023-05-22T10:43:00,2023-05-22T10:43:00,,
1563,738,2027,1,24.99,0.0,5.75,2023-05-04T11:05:00,2023-05-04T11:05:00,,
1564,738,2001,1,159.99,0.0,36.8,2023-05-04T11:05:00,2023-05-04T11:05:00,,
1565,739,1002,1,165.99,16.6,34.36,2023-06-17T10:13:00,2023-06-17T10:13:00,,
1566,739,1009,1,15.99,0.0,3.68,2023-06-17T10:13:00,2023-06-17T10:13:00,,
1567,739,4003,1,24.99,2.5,5.17,2023-06-17T10:13:00,2023-06-17T10:13:00,,
1568,739,3006,2,12.99,1.3,5.68,2023-06-17T10:13:00,2023-06-17T10:13:00,,
1569,740,5005,1,599.99,0.0,138.0,2024-05-11T08:33:00,2024-05-11T08:33:00,,
1570,741,1032,1,49.99,0.0,11.5,2023-05-29T22:46:00,2023-05-29T22:46:00,,
1571,741,1018,1,32.99,0.0,7.59,2023-05-29T22:46:00,2023-05-29T22:46:00,,
1572,741,1006,3,11.99,0.0,8.27,2023-05-29T22:46:00,2023-05-29T22:46:00,,
1573,742,1018,1,32.99,3.3,6.83,2023-09-30T08:16:00,2023-09-30T08:16:00,,
1574,742,5009,1,45.99,0.0,10.58,2023-09-30T08:16:00,2023-09-30T08:16:00,,
1575,743,1002,1,165.99,16.6,34.36,2023-03-01T15:30:00,2023-03-01T15:30:00,,
1576,743,2032,1,39.99,0.0,9.2,2023-03-01T15:30:00,2023-03-01T15:30:00,,
1577,743,2026,3,32.99,0.0,22.76,2023-03-01T15:30:00,2023-03-01T15:30:00,,
1578,743,1032,2,49.99,0.0,23.0,2023-03-01T15:30:00,2023-03-01T15:30:00,,
1579,744,2017,1,35.99,0.0,8.28,2023-10-24T15:35:00,2023-10-24T15:35:00,,
1580,744,2015,1,119.99,12.0,24.84,2023-10-24T15:35:00,2023-10-24T15:35:00,,
1581,744,2019,1,55.99,0.0,12.88,2023-10-24T15:35:00,2023-10-24T15:35:00,,
1582,745,1032,1,49.99,0.0,11.5,2023-03-23T09:44:00,2023-03-23T09:44:00,,
1583,745,5002,1,22.99,0.0,5.29,2023-03-23T09:44:00,2023-03-23T09:44:00,,
1584,746,1008,3,24.99,0.0,17.24,2023-02-27T22:36:00,2023-02-27T22:36:00,,
1585,746,4008,1,24.99,0.0,5.75,2023-02-27T22:36:00,2023-02-27T22:36:00,,
1586,747,5005,1,599.99,0.0,138.0,2024-01-04T13:26:00,2024-01-04T13:26:00,,
1587,747,2016,1,45.99,0.0,10.58,2024-01-04T13:26:00,2024-01-04T13:26:00,,
1588,747,2019,2,55.99,5.6,24.47,2024-01-04T13:26:00,2024-01-04T13:26:00,,
1589,748,5011,1,29.99,0.0,6.9,2023-02-06T16:03:00,2023-02-06T16:03:00,,
1590,748,5010,1,35.99,0.0,8.28,2023-02-06T16:03:00,2023-02-06T16:03:00,,
1591,749,3003,1,18.99,0.0,4.37,2024-05-13T17:59:00,2024-05-13T17:59:00,,
1592,749,1025,2,45.99,4.6,20.1,2024-05-13T17:59:00,2024-05-13T17:59:00,,
1593,750,2004,1,3.99,0.0,0.92,2023-10-17T12:18:00,2023-10-17T12:18:00,,
1594,750,1002,1,165.99,0.0,38.18,2023-10-17T12:18:00,2023-10-17T12:18:00,,
1595,750,1021,2,189.99,0.0,87.4,2023-10-17T12:18:00,2023-10-17T12:18:00,,
1596,751,1020,1,129.99,13.0,26.91,2023-09-03T20:07:00,2023-09-03T20:07:00,,
1597,751,1016,2,35.99,0.0,16.56,2023-09-03T20:07:00,2023-09-03T20:07:00,,
1598,752,1026,2,78.99,0.0,36.34,2023-12-15T09:06:00,2023-12-15T09:06:00,,
1599,752,1030,1,189.99,0.0,43.7,2023-12-15T09:06:00,2023-12-15T09:06:00,,
1600,752,2009,2,16.99,0.0,7.82,2023-12-15T09:06:00,2023-12-15T09:06:00,,
1601,752,1002,2,165.99,33.2,68.72,2023-12-15T09:06:00,2023-12-15T09:06:00,,
1602,753,2014,1,89.99,0.0,20.7,2023-08-23T12:01:00,2023-08-23T12:01:00,,
1603,753,1025,1,45.99,0.0,10.58,2023-08-23T12:01:00,2023-08-23T12:01:00,,
1604,754,2025,1,89.99,0.0,20.7,2023-10-09T15:54:00,2023-10-09T15:54:00,,
1605,755,1008,1,24.99,0.0,5.75,2023-04-26T15:33:00,2023-04-26T15:33:00,,
1606,755,1001,1,189.99,0.0,43.7,2023-04-26T15:33:00,2023-04-26T15:33:00,,
1607,756,1006,1,11.99,0.0,2.76,2023-08-25T13:51:00,2023-08-25T13:51:00,,
1608,756,4004,1,119.99,0.0,27.6,2023-08-25T13:51:00,2023-08-25T13:51:00,,
1609,757,3006,1,12.99,0.65,2.84,2023-08-13T21:33:00,2023-08-13T21:33:00,,
1610,757,3002,1,15.99,0.0,3.68,2023-08-13T21:33:00,2023-08-13T21:33:00,,
1611,758,1034,1,99.99,0.0,23.0,2023-09-15T20:27:00,2023-09-15T20:27:00,,
1612,759,5005,1,599.99,0.0,138.0,2023-02-14T22:48:00,2023-02-14T22:48:00,,
1613,759,3007,1,15.99,0.0,3.68,2023-02-14T22:48:00,2023-02-14T22:48:00,,
1614,759,1006,2,11.99,0.0,5.52,2023-02-14T22:48:00,2023-02-14T22:48:00,,
1615,759,2003,2,145.99,14.6,63.8,2023-02-14T22:48:00,2023-02-14T22:48:00,,
1616,760,4002,1,18.99,0.0,4.37,2023-12-04T17:54:00,2023-12-04T17:54:00,,
1617,761,1018,2,32.99,0.0,15.18,2023-05-13T11:49:00,2023-05-13T11:49:00,,
1618,761,5003,1,19.99,0.0,4.6,2023-05-13T11:49:00,2023-05-13T11:49:00,,
1619,761,2029,1,129.99,13.0,26.91,2023-05-13T11:49:00,2023-05-13T11:49:00,,
1620,762,5008,1,299.99,0.0,69.0,2023-09-15T12:50:00,2023-09-15T12:50:00,,
1621,763,1020,1,129.99,6.5,28.4,2023-06-09T23:25:00,2023-06-09T23:25:00,,
1622,764,1021,1,189.99,0.0,43.7,2023-02-04T19:09:00,2023-02-04T19:09:00,,
1623,764,5010,1,35.99,3.6,7.45,2023-02-04T19:09:00,2023-02-04T19:09:00,,
1624,765,2005,2,42.99,4.3,18.79,2023-03-05T11:29:00,2023-03-05T11:29:00,,
1625,765,4001,2,12.99,0.0,5.98,2023-03-05T11:29:00,2023-03-05T11:29:00,,
1626,766,1031,1,42.99,0.0,9.89,2023-12-07T20:17:00,2023-12-07T20:17:00,,
1627,766,4005,1,189.99,0.0,43.7,2023-12-07T20:17:00,2023-12-07T20:17:00,,
1628,767,2021,2,149.99,0.0,69.0,2024-02-06T17:07:00,2024-02-06T17:07:00,,
1629,767,1001,1,189.99,0.0,43.7,2024-02-06T17:07:00,2024-02-06T17:07:00,,
1630,768,1018,1,32.99,0.0,7.59,2023-06-20T13:04:00,2023-06-20T13:04:00,,
1631,768,4004,1,119.99,0.0,27.6,2023-06-20T13:04:00,2023-06-20T13:04:00,,
1632,769,4005,1,189.99,9.5,41.51,2023-11-15T11:48:00,2023-11-15T11:48:00,,
1633,769,1020,1,129.99,0.0,29.9,2023-11-15T11:48:00,2023-11-15T11:48:00,,
1634,769,2009,1,16.99,0.0,3.91,2023-11-15T11:48:00,2023-11-15T11:48:00,,
1635,770,2014,2,89.99,0.0,41.4,2023-01-21T21:04:00,2023-01-21T21:04:00,,
1636,770,2018,1,45.99,2.3,10.05,2023-01-21T21:04:00,2023-01-21T21:04:00,,
1637,771,2017,1,35.99,0.0,8.28,2023-06-21T15:37:00,2023-06-21T15:37:00,,
1638,771,2014,1,89.99,9.0,18.63,2023-06-21T15:37:00,2023-06-21T15:37:00,,
1639,771,2024,1,69.99,0.0,16.1,2023-06-21T15:37:00,2023-06-21T15:37:00,,
1640,772,1032,1,49.99,0.0,11.5,2023-08-24T18:41:00,2023-08-24T18:41:00,,
1641,772,5005,3,599.99,0.0,413.99,2023-08-24T18:41:00,2023-08-24T18:41:00,,
1642,773,1005,2,45.99,0.0,21.16,2024-03-11T09:02:00,2024-03-11T09:02:00,,
1643,774,2012,1,19.99,1.0,4.37,2023-09-18T17:51:00,2023-09-18T17:51:00,,
1644,774,2024,1,69.99,7.0,14.49,2023-09-18T17:51:00,2023-09-18T17:51:00,,
1645,774,2027,2,24.99,0.0,11.5,2023-09-18T17:51:00,2023-09-18T17:51:00,,
1646,775,1019,2,55.99,11.2,23.18,2023-08-04T16:23:00,2023-08-04T16:23:00,,
1647,775,1012,1,18.99,0.0,4.37,2023-08-04T16:23:00,2023-08-04T16:23:00,,
1648,776,1014,1,32.99,0.0,7.59,2024-04-15T19:43:00,2024-04-15T19:43:00,,
1649,776,1019,1,55.99,0.0,12.88,2024-04-15T19:43:00,2024-04-15T19:43:00,,
1650,777,1004,2,8.99,1.8,3.72,2024-01-26T08:37:00,2024-01-26T08:37:00,,
1651,778,2022,1,79.99,8.0,16.56,2024-04-27T11:35:00,2024-04-27T11:35:00,,
1652,778,1013,1,45.99,0.0,10.58,2024-04-27T11:35:00,2024-04-27T11:35:00,,
1653,778,2004,2,3.99,0.0,1.84,2024-04-27T11:35:00,2024-04-27T11:35:00,,
1654,779,4004,3,119.99,0.0,82.79,2023-08-20T15:51:00,2023-08-20T15:51:00,,
1655,780,5002,1,22.99,0.0,5.29,2023-12-19T16:59:00,2023-12-19T16:59:00,,
1656,780,2015,3,119.99,36.0,74.51,2023-12-19T16:59:00,2023-12-19T16:59:00,,
1657,780,2016,1,45.99,0.0,10.58,2023-12-19T16:59:00,2023-12-19T16:59:00,,
1658,781,1001,1,189.99,0.0,43.7,2023-12-08T16:24:00,2023-12-08T16:24:00,,
1659,781,1013,1,45.99,0.0,10.58,2023-12-08T16:24:00,2023-12-08T16:24:00,,
1660,782,2017,1,35.99,1.8,7.86,2023-09-22T14:18:00,2023-09-22T14:18:00,,
1661,782,2007,3,12.99,0.0,8.96,2023-09-22T14:18:00,2023-09-22T14:18:00,,
1662,783,1027,1,39.99,4.0,8.28,2023-10-12T11:07:00,2023-10-12T11:07:00,,
1663,784,2007,1,12.99,0.0,2.99,2024-02-04T22:12:00,2024-02-04T22:12:00,,
1664,784,1027,1,39.99,4.0,8.28,2024-02-04T22:12:00,2024-02-04T22:12:00,,
1665,784,2004,1,3.99,0.0,0.92,2024-02-04T22:12:00,2024-02-04T22:12:00,,
1666,784,3002,2,15.99,3.2,6.62,2024-02-04T22:12:00,2024-02-04T22:12:00,,
1667,785,1032,3,49.99,0.0,34.49,2023-02-10T15:35:00,2023-02-10T15:35:00,,
1668,785,5005,1,599.99,0.0,138.0,2023-02-10T15:35:00,2023-02-10T15:35:00,,
1669,785,1011,1,29.99,3.0,6.21,2023-02-10T15:35:00,2023-02-10T15:35:00,,
1670,786,5009,1,45.99,2.3,10.05,2023-08-27T22:41:00,2023-08-27T22:41:00,,
1671,787,2006,1,79.99,0.0,18.4,2023-07-09T20:14:00,2023-07-09T20:14:00,,
1672,788,1014,2,32.99,0.0,15.18,2024-04-12T17:43:00,2024-04-12T17:43:00,,
1673,789,5007,2,89.99,0.0,41.4,2023-12-08T10:43:00,2023-12-08T10:43:00,,
1674,789,2009,1,16.99,0.0,3.91,2023-12-08T10:43:00,2023-12-08T10:43:00,,
1675,790,2013,2,45.99,0.0,21.16,2023-11-26T13:21:00,2023-11-26T13:21:00,,
1676,791,2019,1,55.99,0.0,12.88,2023-11-17T08:55:00,2023-11-17T08:55:00,,
1677,791,2007,1,12.99,0.0,2.99,2023-11-17T08:55:00,2023-11-17T08:55:00,,
1678,792,1008,1,24.99,1.25,5.46,2024-03-04T18:24:00,2024-03-04T18:24:00,,
1679,792,5007,1,89.99,0.0,20.7,2024-03-04T18:24:00,2024-03-04T18:24:00,,
1680,792,5011,1,29.99,3.0,6.21,2024-03-04T18:24:00,2024-03-04T18:24:00,,
1681,793,5010,1,35.99,0.0,8.28,2023-07-10T22:09:00,2023-07-10T22:09:00,,
1682,793,1006,1,11.99,0.0,2.76,2023-07-10T22:09:00,2023-07-10T22:09:00,,
1683,794,2008,1,8.99,0.9,1.86,2023-06-05T09:09:00,2023-06-05T09:09:00,,
1684,794,2010,1,9.99,0.0,2.3,2023-06-05T09:09:00,2023-06-05T09:09:00,,
1685,794,2001,1,159.99,0.0,36.8,2023-06-05T09:09:00,2023-06-05T09:09:00,,
1686,794,1017,2,25.99,5.2,10.76,2023-06-05T09:09:00,2023-06-05T09:09:00,,
1687,794,1010,1,22.99,0.0,5.29,2023-06-05T09:09:00,2023-06-05T09:09:00,,
1688,795,1014,2,32.99,3.3,14.42,2023-05-24T14:00:00,2023-05-24T14:00:00,,
1689,796,2032,1,39.99,0.0,9.2,2023-11-30T11:20:00,2023-11-30T11:20:00,,
1690,797,4007,1,28.99,2.9,6.0,2023-03-01T20:40:00,2023-03-01T20:40:00,,
1691,798,2025,1,89.99,9.0,18.63,2023-06-30T12:47:00,2023-06-30T12:47:00,,
1692,798,1019,1,55.99,0.0,12.88,2023-06-30T12:47:00,2023-06-30T12:47:00,,
1693,798,1027,1,39.99,2.0,8.74,2023-06-30T12:47:00,2023-06-30T12:47:00,,
1694,799,4005,1,189.99,0.0,43.7,2023-01-30T19:35:00,2023-01-30T19:35:00,,
1695,799,2002,1,139.99,7.0,30.59,2023-01-30T19:35:00,2023-01-30T19:35:00,,
1696,799,3006,1,12.99,0.0,2.99,2023-01-30T19:35:00,2023-01-30T19:35:00,,
1697,800,2008,2,8.99,0.0,4.14,2023-05-13T17:12:00,2023-05-13T17:12:00,,
1698,800,2025,2,89.99,9.0,39.33,2023-05-13T17:12:00,2023-05-13T17:12:00,,
1699,801,1024,1,24.99,0.0,5.75,2023-06-14T14:38:00,2023-06-14T14:38:00,,
1700,802,2023,1,39.99,0.0,9.2,2023-09-01T14:01:00,2023-09-01T14:01:00,,
1701,802,4004,2,119.99,0.0,55.2,2023-09-01T14:01:00,2023-09-01T14:01:00,,
1702,802,2017,2,35.99,0.0,16.56,2023-09-01T14:01:00,2023-09-01T14:01:00,,
1703,803,2022,2,79.99,0.0,36.8,2023-02-12T15:05:00,2023-02-12T15:05:00,,
1704,803,4001,1,12.99,0.0,2.99,2023-02-12T15:05:00,2023-02-12T15:05:00,,
1705,804,2018,1,45.99,0.0,10.58,2024-02-06T13:28:00,2024-02-06T13:28:00,,
1706,804,2013,1,45.99,0.0,10.58,2024-02-06T13:28:00,2024-02-06T13:28:00,,
1707,805,2007,2,12.99,0.0,5.98,2023-08-26T14:46:00,2023-08-26T14:46:00,,
1708,805,2029,1,129.99,0.0,29.9,2023-08-26T14:46:00,2023-08-26T14:46:00,,
1709,806,2016,1,45.99,0.0,10.58,2023-09-23T11:07:00,2023-09-23T11:07:00,,
1710,806,1031,1,42.99,0.0,9.89,2023-09-23T11:07:00,2023-09-23T11:07:00,,
1711,807,2011,1,7.99,0.0,1.84,2023-04-06T19:25:00,2023-04-06T19:25:00,,
1712,807,3006,1,12.99,0.0,2.99,2023-04-06T19:25:00,2023-04-06T19:25:00,,
1713,808,1002,1,165.99,0.0,38.18,2023-05-21T12:44:00,2023-05-21T12:44:00,,
1714,808,2027,1,24.99,0.0,5.75,2023-05-21T12:44:00,2023-05-21T12:44:00,,
1715,809,1011,1,29.99,1.5,6.55,2023-03-28T14:22:00,2023-03-28T14:22:00,,
1716,810,1032,1,49.99,0.0,11.5,2023-04-02T10:54:00,2023-04-02T10:54:00,,
1717,810,3002,1,15.99,0.0,3.68,2023-04-02T10:54:00,2023-04-02T10:54:00,,
