order_id,customer_id,order_date,payment_method_id,session_id,order_status,subtotal_amount,discount_amount,tax_amount,shipping_amount,total_amount,created_at,updated_at,,
730,141,2024-04-27T22:09:00,3,3206,completed,475.12,95.02,87.42,0,467.52,2024-04-27T22:09:00,2024-04-27T22:09:00,,
731,137,2024-01-13T15:48:00,3,1629,completed,92.57,0.0,21.29,15.99,129.85,2024-01-13T15:48:00,2024-01-13T15:48:00,,
732,136,2023-09-30T16:27:00,7,189,cancelled,480.96,72.14,94.03,0,502.85,2023-09-30T16:27:00,2023-09-30T16:27:00,,
733,189,2024-05-13T15:04:00,3,3278,completed,72.71,10.91,14.21,15.99,92.0,2024-05-13T15:04:00,2024-05-13T15:04:00,,
734,183,2023-02-02T09:39:00,1,555,completed,52.24,0.0,12.02,0,64.26,2023-02-02T09:39:00,2023-02-02T09:39:00,,
735,97,2023-09-10T16:59:00,2,2958,completed,578.49,0.0,133.05,19.99,731.53,2023-09-10T16:59:00,2023-09-10T16:59:00,,
736,198,2023-06-16T15:34:00,5,30,cancelled,371.39,55.71,72.61,0,388.29,2023-06-16T15:34:00,2023-06-16T15:34:00,,
737,141,2023-05-22T10:43:00,1,1179,completed,430.22,21.51,94.0,0,502.71,2023-05-22T10:43:00,2023-05-22T10:43:00,,
738,119,2023-05-04T11:05:00,5,2742,completed,467.91,0.0,107.62,0,575.53,2023-05-04T11:05:00,2023-05-04T11:05:00,,
739,46,2023-06-17T10:13:00,2,1105,completed,748.96,112.34,146.42,0,783.04,2023-06-17T10:13:00,2023-06-17T10:13:00,,
740,30,2024-05-11T08:33:00,6,1274,shipped,787.14,0.0,181.04,0,968.18,2024-05-11T08:33:00,2024-05-11T08:33:00,,
741,110,2023-05-29T22:46:00,1,3181,completed,565.35,56.54,117.03,0,625.84,2023-05-29T22:46:00,2023-05-29T22:46:00,,
742,100,2023-09-30T08:16:00,4,2337,cancelled,655.12,0.0,150.68,25.99,831.79,2023-09-30T08:16:00,2023-09-30T08:16:00,,
743,123,2023-03-01T15:30:00,1,851,completed,158.76,23.81,31.04,0,165.99,2023-03-01T15:30:00,2023-03-01T15:30:00,,
744,13,2023-10-24T15:35:00,6,2477,shipped,675.77,135.15,124.34,19.99,684.95,2023-10-24T15:35:00,2023-10-24T15:35:00,,
745,123,2023-03-23T09:44:00,2,1840,processing,323.82,64.76,59.58,0,318.64,2023-03-23T09:44:00,2023-03-23T09:44:00,,
746,195,2023-02-27T22:36:00,2,2759,completed,508.68,0.0,117.0,0,625.68,2023-02-27T22:36:00,2023-02-27T22:36:00,,
747,10,2024-01-04T13:26:00,4,538,processing,768.78,0.0,176.82,19.99,965.59,2024-01-04T13:26:00,2024-01-04T13:26:00,,
748,152,2023-02-06T16:03:00,1,2290,processing,441.83,66.27,86.38,15.99,477.93,2023-02-06T16:03:00,2023-02-06T16:03:00,,
749,17,2024-05-13T17:59:00,1,1778,completed,756.92,151.38,139.27,0,744.81,2024-05-13T17:59:00,2024-05-13T17:59:00,,
750,176,2023-10-17T12:18:00,1,3462,completed,438.23,0.0,100.79,0,539.02,2023-10-17T12:18:00,2023-10-17T12:18:00,,
751,154,2023-09-03T20:07:00,3,738,completed,537.45,0.0,123.61,25.99,687.05,2023-09-03T20:07:00,2023-09-03T20:07:00,,
752,89,2023-12-15T09:06:00,2,2370,completed,537.58,0.0,123.64,0,661.22,2023-12-15T09:06:00,2023-12-15T09:06:00,,
753,94,2023-08-23T12:01:00,2,1391,completed,307.28,0.0,70.67,25.99,403.94,2023-08-23T12:01:00,2023-08-23T12:01:00,,
754,12,2023-10-09T15:54:00,2,137,completed,635.5,0.0,146.17,0,781.67,2023-10-09T15:54:00,2023-10-09T15:54:00,,
755,12,2023-04-26T15:33:00,3,1376,shipped,564.12,0.0,129.75,25.99,719.86,2023-04-26T15:33:00,2023-04-26T15:33:00,,
756,86,2023-08-25T13:51:00,1,3106,completed,597.7,59.77,123.72,0,661.65,2023-08-25T13:51:00,2023-08-25T13:51:00,,
757,111,2023-08-13T21:33:00,6,704,completed,779.61,0.0,179.31,25.99,984.91,2023-08-13T21:33:00,2023-08-13T21:33:00,,
758,29,2023-09-15T20:27:00,1,1263,completed,657.98,0.0,151.34,0,809.32,2023-09-15T20:27:00,2023-09-15T20:27:00,,
759,18,2023-02-14T22:48:00,2,740,completed,271.2,0.0,62.38,0,333.58,2023-02-14T22:48:00,2023-02-14T22:48:00,,
760,157,2023-12-04T17:54:00,2,339,completed,184.05,9.2,40.22,0,215.07,2023-12-04T17:54:00,2023-12-04T17:54:00,,
761,32,2023-05-13T11:49:00,1,2836,processing,779.04,155.81,143.34,0,766.57,2023-05-13T11:49:00,2023-05-13T11:49:00,,
762,41,2023-09-15T12:50:00,1,3454,shipped,712.58,106.89,139.31,15.99,760.99,2023-09-15T12:50:00,2023-09-15T12:50:00,,
763,130,2023-06-09T23:25:00,2,2666,completed,553.51,55.35,114.58,0,612.74,2023-06-09T23:25:00,2023-06-09T23:25:00,,
764,137,2023-02-04T19:09:00,6,3373,completed,681.03,136.21,125.31,19.99,690.12,2023-02-04T19:09:00,2023-02-04T19:09:00,,
765,109,2023-03-05T11:29:00,2,1941,cancelled,637.08,0.0,146.53,0,783.61,2023-03-05T11:29:00,2023-03-05T11:29:00,,
766,118,2023-12-07T20:17:00,5,1589,completed,245.5,12.28,53.64,0,286.86,2023-12-07T20:17:00,2023-12-07T20:17:00,,
767,128,2024-02-06T17:07:00,2,2052,completed,504.97,0.0,116.14,15.99,637.1,2024-02-06T17:07:00,2024-02-06T17:07:00,,
768,48,2023-06-20T13:04:00,7,1040,completed,565.65,0.0,130.1,19.99,715.74,2023-06-20T13:04:00,2023-06-20T13:04:00,,
769,13,2023-11-15T11:48:00,1,172,completed,704.61,0.0,162.06,25.99,892.66,2023-11-15T11:48:00,2023-11-15T11:48:00,,
770,56,2023-01-21T21:04:00,1,1195,completed,280.74,0.0,64.57,0,345.31,2023-01-21T21:04:00,2023-01-21T21:04:00,,
771,29,2023-06-21T15:37:00,2,2700,completed,344.0,0.0,79.12,19.99,443.11,2023-06-21T15:37:00,2023-06-21T15:37:00,,
772,16,2023-08-24T18:41:00,1,695,cancelled,652.74,0.0,150.13,0,802.87,2023-08-24T18:41:00,2023-08-24T18:41:00,,
773,70,2024-03-11T09:02:00,1,1126,completed,198.01,19.8,40.99,0,219.2,2024-03-11T09:02:00,2024-03-11T09:02:00,,
774,73,2023-09-18T17:51:00,4,3488,completed,636.14,127.23,117.05,15.99,641.95,2023-09-18T17:51:00,2023-09-18T17:51:00,,
775,145,2023-08-04T16:23:00,7,2087,completed,712.17,106.83,139.23,25.99,770.56,2023-08-04T16:23:00,2023-08-04T16:23:00,,
776,12,2024-04-15T19:43:00,6,2960,completed,120.68,0.0,27.76,15.99,164.43,2024-04-15T19:43:00,2024-04-15T19:43:00,,
777,96,2024-01-26T08:37:00,1,3243,completed,622.64,93.4,121.73,19.99,670.96,2024-01-26T08:37:00,2024-01-26T08:37:00,,
778,19,2024-04-27T11:35:00,1,2403,completed,385.38,0.0,88.64,25.99,500.01,2024-04-27T11:35:00,2024-04-27T11:35:00,,
779,7,2023-08-20T15:51:00,2,1237,completed,775.87,38.79,169.53,19.99,926.6,2023-08-20T15:51:00,2023-08-20T15:51:00,,
780,185,2023-12-19T16:59:00,4,1630,completed,396.81,39.68,82.14,0,439.27,2023-12-19T16:59:00,2023-12-19T16:59:00,,
781,139,2023-12-08T16:24:00,2,2112,shipped,223.46,11.17,48.83,0,261.12,2023-12-08T16:24:00,2023-12-08T16:24:00,,
782,62,2023-09-22T14:18:00,1,3408,cancelled,205.61,0.0,47.29,15.99,268.89,2023-09-22T14:18:00,2023-09-22T14:18:00,,
783,102,2023-10-12T11:07:00,4,1361,completed,704.27,35.21,153.88,0,822.94,2023-10-12T11:07:00,2023-10-12T11:07:00,,
784,132,2024-02-04T22:12:00,1,900,shipped,600.59,30.03,131.23,15.99,717.78,2024-02-04T22:12:00,2024-02-04T22:12:00,,
785,141,2023-02-10T15:35:00,1,353,processing,452.94,67.94,88.55,0,473.55,2023-02-10T15:35:00,2023-02-10T15:35:00,,
786,176,2023-08-27T22:41:00,4,2166,completed,456.77,0.0,105.06,0,561.83,2023-08-27T22:41:00,2023-08-27T22:41:00,,
787,120,2023-07-09T20:14:00,4,1136,completed,458.2,0.0,105.39,25.99,589.58,2023-07-09T20:14:00,2023-07-09T20:14:00,,
788,196,2024-04-12T17:43:00,4,2844,cancelled,454.41,90.88,83.61,19.99,467.13,2024-04-12T17:43:00,2024-04-12T17:43:00,,
789,80,2023-12-08T10:43:00,3,2577,completed,340.64,68.13,62.68,0,335.19,2023-12-08T10:43:00,2023-12-08T10:43:00,,
790,181,2023-11-26T13:21:00,1,59,completed,407.15,0.0,93.64,25.99,526.78,2023-11-26T13:21:00,2023-11-26T13:21:00,,
791,116,2023-11-17T08:55:00,1,2631,shipped,392.74,0.0,90.33,0,483.07,2023-11-17T08:55:00,2023-11-17T08:55:00,,
792,34,2024-03-04T18:24:00,2,216,completed,615.73,61.57,127.46,0,681.62,2024-03-04T18:24:00,2024-03-04T18:24:00,,
793,92,2023-07-10T22:09:00,1,1986,completed,625.59,0.0,143.89,25.99,795.47,2023-07-10T22:09:00,2023-07-10T22:09:00,,
794,26,2023-06-05T09:09:00,7,2294,completed,514.77,0.0,118.4,0,633.17,2023-06-05T09:09:00,2023-06-05T09:09:00,,
795,144,2023-05-24T14:00:00,4,496,shipped,95.96,19.19,17.66,0,94.43,2023-05-24T14:00:00,2023-05-24T14:00:00,,
796,160,2023-11-30T11:20:00,6,1018,processing,746.34,0.0,171.66,15.99,933.99,2023-11-30T11:20:00,2023-11-30T11:20:00,,
797,141,2023-03-01T20:40:00,4,681,completed,603.37,90.51,117.96,0,630.82,2023-03-01T20:40:00,2023-03-01T20:40:00,,
798,142,2023-06-30T12:47:00,3,1485,cancelled,781.35,0.0,179.71,0,961.06,2023-06-30T12:47:00,2023-06-30T12:47:00,,
799,96,2023-01-30T19:35:00,4,2771,completed,165.87,0.0,38.15,0,204.02,2023-01-30T19:35:00,2023-01-30T19:35:00,,
800,12,2023-05-13T17:12:00,4,1180,completed,763.71,114.56,149.3,19.99,818.44,2023-05-13T17:12:00,2023-05-13T17:12:00,,
801,64,2023-06-14T14:38:00,6,192,completed,653.24,97.99,127.71,25.99,708.95,2023-06-14T14:38:00,2023-06-14T14:38:00,,
802,1,2023-09-01T14:01:00,3,3138,completed,202.98,40.6,37.35,25.99,225.72,2023-09-01T14:01:00,2023-09-01T14:01:00,,
803,130,2023-02-12T15:05:00,1,2082,completed,351.38,17.57,76.78,0,410.59,2023-02-12T15:05:00,2023-02-12T15:05:00,,
804,78,2024-02-06T13:28:00,4,1129,completed,391.4,39.14,81.02,15.99,449.27,2024-02-06T13:28:00,2024-02-06T13:28:00,,
805,96,2023-08-26T14:46:00,4,3228,completed,525.16,52.52,108.71,15.99,597.34,2023-08-26T14:46:00,2023-08-26T14:46:00,,
806,24,2023-09-23T11:07:00,6,2797,completed,475.53,23.78,103.9,0,555.65,2023-09-23T11:07:00,2023-09-23T11:07:00,,
807,82,2023-04-06T19:25:00,1,3000,completed,774.61,0.0,178.16,25.99,978.76,2023-04-06T19:25:00,2023-04-06T19:25:00,,
808,185,2023-05-21T12:44:00,2,390,cancelled,396.61,0.0,91.22,0,487.83,2023-05-21T12:44:00,2023-05-21T12:44:00,,
809,161,2023-03-28T14:22:00,3,3226,completed,794.79,39.74,173.66,15.99,944.7,2023-03-28T14:22:00,2023-03-28T14:22:00,,
810,146,2023-04-02T10:54:00,2,2816,completed,138.33,0.0,31.82,0,170.15,2023-04-02T10:54:00,2023-04-02T10:54:00,,
811,63,2023-06-02T20:09:00,6,857,completed,759.81,0.0,174.76,0,934.57,2023-06-02T20:09:00,2023-06-02T20:09:00,,
812,195,2023-04-27T17:53:00,1,293,shipped,544.11,81.62,106.37,0,568.86,2023-04-27T17:53:00,2023-04-27T17:53:00,,
813,159,2024-03-16T23:22:00,1,2822,completed,509.14,76.37,99.54,0,532.31,2024-03-16T23:22:00,2024-03-16T23:22:00,,
814,7,2023-10-02T17:17:00,6,208,processing,148.79,0.0,34.22,0,183.01,2023-10-02T17:17:00,2023-10-02T17:17:00,,
815,180,2023-09-09T17:02:00,5,1478,shipped,405.83,0.0,93.34,0,499.17,2023-09-09T17:02:00,2023-09-09T17:02:00,,
816,200,2024-02-26T14:32:00,4,399,shipped,376.48,75.3,69.27,0,370.45,2024-02-26T14:32:00,2024-02-26T14:32:00,,
817,103,2023-12-09T10:11:00,3,2305,processing,779.28,77.93,161.31,0,862.66,2023-12-09T10:11:00,2023-12-09T10:11:00,,
818,92,2023-01-31T22:26:00,1,273,completed,366.58,73.32,67.45,0,360.71,2023-01-31T22:26:00,2023-01-31T22:26:00,,
819,85,2024-02-06T17:55:00,2,3253,processing,400.45,60.07,78.29,0,418.67,2024-02-06T17:55:00,2024-02-06T17:55:00,,
820,39,2024-05-08T14:18:00,2,1501,completed,642.39,128.48,118.2,19.99,652.1,2024-05-08T14:18:00,2024-05-08T14:18:00,,
821,57,2023-07-05T15:23:00,4,2438,completed,488.64,73.3,95.53,0,510.87,2023-07-05T15:23:00,2023-07-05T15:23:00,,
822,16,2024-04-17T22:41:00,4,3207,processing,107.37,0.0,24.7,25.99,158.06,2024-04-17T22:41:00,2024-04-17T22:41:00,,
823,65,2023-06-19T22:34:00,7,1808,processing,582.22,0.0,133.91,0,716.13,2023-06-19T22:34:00,2023-06-19T22:34:00,,
824,68,2023-03-18T21:57:00,4,170,completed,563.79,28.19,123.19,0,658.79,2023-03-18T21:57:00,2023-03-18T21:57:00,,
825,57,2023-10-17T15:58:00,6,246,completed,641.78,32.09,140.23,25.99,775.91,2023-10-17T15:58:00,2023-10-17T15:58:00,,
826,191,2024-02-12T22:09:00,4,2360,completed,349.57,0.0,80.4,0,429.97,2024-02-12T22:09:00,2024-02-12T22:09:00,,
827,67,2023-05-07T19:18:00,4,1204,completed,336.86,16.84,73.6,15.99,409.61,2023-05-07T19:18:00,2023-05-07T19:18:00,,
828,11,2023-03-23T16:52:00,4,3399,completed,277.04,55.41,50.97,0,272.6,2023-03-23T16:52:00,2023-03-23T16:52:00,,
829,161,2024-03-24T22:09:00,4,456,completed,314.6,15.73,68.74,0,367.61,2024-03-24T22:09:00,2024-03-24T22:09:00,,
830,109,2023-05-24T14:52:00,4,2921,completed,245.37,12.27,53.61,0,286.71,2023-05-24T14:52:00,2023-05-24T14:52:00,,
831,5,2023-04-05T22:33:00,2,958,completed,785.48,0.0,180.66,19.99,986.13,2023-04-05T22:33:00,2023-04-05T22:33:00,,
832,151,2023-02-02T21:22:00,5,953,completed,160.52,8.03,35.07,0,187.56,2023-02-02T21:22:00,2023-02-02T21:22:00,,
833,59,2023-07-03T19:49:00,2,1032,completed,622.99,0.0,143.29,19.99,786.27,2023-07-03T19:49:00,2023-07-03T19:49:00,,
834,27,2024-02-14T17:14:00,5,2480,shipped,172.21,8.61,37.63,0,201.23,2024-02-14T17:14:00,2024-02-14T17:14:00,,
835,158,2024-04-14T20:27:00,4,1227,completed,700.43,140.09,128.88,0,689.22,2024-04-14T20:27:00,2024-04-14T20:27:00,,
836,147,2024-02-18T18:06:00,6,1715,processing,583.41,58.34,120.77,19.99,665.83,2024-02-18T18:06:00,2024-02-18T18:06:00,,
837,4,2024-02-26T12:41:00,4,3425,cancelled,605.55,0.0,139.28,0,744.83,2024-02-26T12:41:00,2024-02-26T12:41:00,,
838,199,2023-10-01T12:09:00,1,2250,completed,450.68,90.14,82.92,0,443.46,2023-10-01T12:09:00,2023-10-01T12:09:00,,
839,136,2023-04-08T17:32:00,1,936,processing,251.03,25.1,51.96,0,277.89,2023-04-08T17:32:00,2023-04-08T17:32:00,,
840,119,2023-02-12T20:54:00,6,2508,completed,224.71,0.0,51.68,0,276.39,2023-02-12T20:54:00,2023-02-12T20:54:00,,
841,12,2024-05-11T20:58:00,1,328,completed,181.84,0.0,41.82,0,223.66,2024-05-11T20:58:00,2024-05-11T20:58:00,,
842,11,2023-09-04T21:02:00,5,3248,cancelled,723.84,108.58,141.51,0,756.77,2023-09-04T21:02:00,2023-09-04T21:02:00,,
843,12,2024-02-01T08:40:00,4,2225,completed,512.13,102.43,94.23,0,503.93,2024-02-01T08:40:00,2024-02-01T08:40:00,,
844,180,2023-02-01T19:49:00,2,680,completed,492.67,0.0,113.31,25.99,631.97,2023-02-01T19:49:00,2023-02-01T19:49:00,,
845,6,2023-11-09T23:00:00,5,1581,completed,550.11,27.51,120.2,19.99,662.79,2023-11-09T23:00:00,2023-11-09T23:00:00,,
846,42,2024-04-30T20:08:00,4,3090,completed,251.67,0.0,57.88,15.99,325.54,2024-04-30T20:08:00,2024-04-30T20:08:00,,
847,100,2023-02-11T17:45:00,4,756,completed,50.38,10.08,9.27,25.99,75.56,2023-02-11T17:45:00,2023-02-11T17:45:00,,
848,42,2023-09-17T15:32:00,3,2254,completed,364.67,36.47,75.49,19.99,423.68,2023-09-17T15:32:00,2023-09-17T15:32:00,,
849,97,2024-03-27T18:31:00,4,1767,completed,75.91,15.18,13.97,0,74.7,2024-03-27T18:31:00,2024-03-27T18:31:00,,
850,6,2023-10-21T20:33:00,2,784,completed,586.1,29.31,128.06,0,684.85,2023-10-21T20:33:00,2023-10-21T20:33:00,,
851,144,2023-03-14T22:52:00,1,2978,completed,376.3,0.0,86.55,0,462.85,2023-03-14T22:52:00,2023-03-14T22:52:00,,
852,17,2023-07-13T11:03:00,1,838,cancelled,144.99,0.0,33.35,0,178.34,2023-07-13T11:03:00,2023-07-13T11:03:00,,
853,164,2024-02-07T10:34:00,2,1698,completed,747.7,37.39,163.37,0,873.68,2024-02-07T10:34:00,2024-02-07T10:34:00,,
854,185,2024-04-19T16:08:00,1,1498,completed,748.43,0.0,172.14,19.99,940.56,2024-04-19T16:08:00,2024-04-19T16:08:00,,
855,118,2023-12-16T19:41:00,1,1337,completed,108.75,5.44,23.76,0,127.07,2023-12-16T19:41:00,2023-12-16T19:41:00,,
856,175,2023-05-05T16:30:00,2,14,completed,635.17,31.76,138.78,0,742.19,2023-05-05T16:30:00,2023-05-05T16:30:00,,
857,88,2023-06-17T22:02:00,2,1446,completed,692.89,138.58,127.49,0,681.8,2023-06-17T22:02:00,2023-06-17T22:02:00,,
858,189,2023-04-24T20:27:00,1,2842,completed,403.01,80.6,74.15,15.99,412.55,2023-04-24T20:27:00,2023-04-24T20:27:00,,
859,143,2023-04-22T13:47:00,4,3413,cancelled,79.95,8.0,16.55,25.99,114.49,2023-04-22T13:47:00,2023-04-22T13:47:00,,
860,147,2023-01-24T08:57:00,4,1470,completed,498.4,49.84,103.17,15.99,567.72,2023-01-24T08:57:00,2023-01-24T08:57:00,,
861,106,2023-10-01T19:50:00,4,2373,completed,774.45,0.0,178.12,15.99,968.56,2023-10-01T19:50:00,2023-10-01T19:50:00,,
862,54,2023-03-17T14:29:00,1,1435,shipped,747.59,0.0,171.95,15.99,935.53,2023-03-17T14:29:00,2023-03-17T14:29:00,,
863,122,2024-03-20T08:47:00,4,249,shipped,576.05,28.8,125.87,15.99,689.11,2024-03-20T08:47:00,2024-03-20T08:47:00,,
864,117,2023-09-02T18:37:00,6,2726,completed,324.29,0.0,74.59,25.99,424.87,2023-09-02T18:37:00,2023-09-02T18:37:00,,
865,48,2023-12-11T16:45:00,2,2111,shipped,513.64,25.68,112.23,0,600.19,2023-12-11T16:45:00,2023-12-11T16:45:00,,
866,174,2024-04-02T22:29:00,5,891,processing,437.35,21.87,95.56,25.99,537.03,2024-04-02T22:29:00,2024-04-02T22:29:00,,
867,135,2023-07-01T09:29:00,2,2820,completed,113.7,5.69,24.84,0,132.85,2023-07-01T09:29:00,2023-07-01T09:29:00,,
868,124,2023-07-08T16:31:00,5,3359,completed,136.79,0.0,31.46,0,168.25,2023-07-08T16:31:00,2023-07-08T16:31:00,,
869,139,2023-12-30T13:31:00,3,1775,completed,101.64,5.08,22.21,0,118.77,2023-12-30T13:31:00,2023-12-30T13:31:00,,
870,148,2024-01-10T15:17:00,1,2796,cancelled,698.31,34.92,152.58,0,815.97,2024-01-10T15:17:00,2024-01-10T15:17:00,,
871,96,2023-06-15T12:56:00,1,542,completed,386.48,0.0,88.89,15.99,491.36,2023-06-15T12:56:00,2023-06-15T12:56:00,,
872,103,2023-09-24T23:14:00,4,2799,completed,697.82,139.56,128.4,25.99,712.65,2023-09-24T23:14:00,2023-09-24T23:14:00,,
873,67,2023-05-05T19:03:00,5,1230,processing,146.19,14.62,30.26,0,161.83,2023-05-05T19:03:00,2023-05-05T19:03:00,,
874,71,2023-10-18T10:03:00,1,2789,completed,403.37,60.51,78.86,25.99,447.71,2023-10-18T10:03:00,2023-10-18T10:03:00,,
875,81,2023-03-25T22:14:00,2,783,completed,315.84,31.58,65.38,15.99,365.63,2023-03-25T22:14:00,2023-03-25T22:14:00,,
876,7,2023-03-20T18:09:00,4,1092,completed,394.83,0.0,90.81,0,485.64,2023-03-20T18:09:00,2023-03-20T18:09:00,,
877,72,2024-03-27T09:53:00,4,490,completed,768.89,115.33,150.32,15.99,819.87,2024-03-27T09:53:00,2024-03-27T09:53:00,,
878,59,2024-02-27T22:45:00,2,340,shipped,86.88,0.0,19.98,15.99,122.85,2024-02-27T22:45:00,2024-02-27T22:45:00,,
879,97,2023-04-30T18:28:00,2,1280,shipped,149.2,7.46,32.6,0,174.34,2023-04-30T18:28:00,2023-04-30T18:28:00,,
880,5,2023-05-19T09:44:00,4,3017,cancelled,488.3,97.66,89.85,0,480.49,2023-05-19T09:44:00,2023-05-19T09:44:00,,
881,123,2023-05-06T18:55:00,4,2386,completed,89.12,4.46,19.47,0,104.13,2023-05-06T18:55:00,2023-05-06T18:55:00,,
882,77,2023-08-03T12:00:00,3,2146,completed,758.69,0.0,174.5,0,933.19,2023-08-03T12:00:00,2023-08-03T12:00:00,,
883,122,2024-04-06T23:07:00,4,2342,completed,420.49,84.1,77.37,25.99,439.75,2024-04-06T23:07:00,2024-04-06T23:07:00,,
884,103,2024-01-05T12:25:00,2,736,completed,147.81,0.0,34.0,25.99,207.8,2024-01-05T12:25:00,2024-01-05T12:25:00,,
885,170,2024-03-11T12:37:00,4,2747,completed,338.47,50.77,66.17,19.99,373.86,2024-03-11T12:37:00,2024-03-11T12:37:00,,
886,45,2023-06-13T10:00:00,5,1364,processing,95.17,4.76,20.79,25.99,137.19,2023-06-13T10:00:00,2023-06-13T10:00:00,,
887,105,2023-06-01T17:17:00,6,512,completed,110.42,0.0,25.4,15.99,151.81,2023-06-01T17:17:00,2023-06-01T17:17:00,,
888,152,2024-01-08T09:36:00,1,2107,completed,684.68,68.47,141.73,19.99,777.93,2024-01-08T09:36:00,2024-01-08T09:36:00,,
889,126,2023-02-16T18:35:00,5,317,cancelled,455.54,91.11,83.82,15.99,464.24,2023-02-16T18:35:00,2023-02-16T18:35:00,,
890,195,2024-01-05T08:10:00,2,3233,completed,372.25,0.0,85.62,15.99,473.86,2024-01-05T08:10:00,2024-01-05T08:10:00,,
891,19,2023-09-18T10:05:00,7,3297,completed,423.42,0.0,97.39,15.99,536.8,2023-09-18T10:05:00,2023-09-18T10:05:00,,
892,180,2024-05-06T10:05:00,2,245,completed,571.09,57.11,118.22,0,632.2,2024-05-06T10:05:00,2024-05-06T10:05:00,,
893,3,2024-01-21T16:10:00,2,2351,cancelled,361.51,54.23,70.67,0,377.95,2024-01-21T16:10:00,2024-01-21T16:10:00,,
894,159,2024-02-24T17:06:00,1,3189,completed,214.67,0.0,49.37,0,264.04,2024-02-24T17:06:00,2024-02-24T17:06:00,,
895,108,2023-09-18T17:38:00,2,923,completed,452.09,90.42,83.18,0,444.85,2023-09-18T17:38:00,2023-09-18T17:38:00,,
896,155,2024-01-02T21:22:00,4,39,completed,323.06,0.0,74.3,0,397.36,2024-01-02T21:22:00,2024-01-02T21:22:00,,
897,193,2024-05-09T12:10:00,4,3155,completed,657.36,32.87,143.63,0,768.12,2024-05-09T12:10:00,2024-05-09T12:10:00,,
898,45,2023-04-06T12:21:00,6,1853,completed,741.28,0.0,170.49,0,911.77,2023-04-06T12:21:00,2023-04-06T12:21:00,,
899,65,2023-08-18T13:31:00,7,1595,completed,397.5,59.62,77.71,0,415.59,2023-08-18T13:31:00,2023-08-18T13:31:00,,
900,155,2024-04-27T17:08:00,1,3495,processing,799.1,39.96,174.6,0,933.74,2024-04-27T17:08:00,2024-04-27T17:08:00,,
901,168,2024-03-26T19:25:00,2,1657,completed,82.88,0.0,19.06,0,101.94,2024-03-26T19:25:00,2024-03-26T19:25:00,,
902,139,2023-10-01T22:26:00,4,840,completed,197.38,0.0,45.4,19.99,262.77,2023-10-01T22:26:00,2023-10-01T22:26:00,,
903,155,2023-10-24T21:36:00,1,1743,cancelled,177.59,26.64,34.72,0,185.67,2023-10-24T21:36:00,2023-10-24T21:36:00,,
904,121,2023-11-16T15:13:00,2,2600,completed,537.6,0.0,123.65,0,661.25,2023-11-16T15:13:00,2023-11-16T15:13:00,,
905,76,2023-07-15T15:05:00,1,1991,completed,422.47,0.0,97.17,0,519.64,2023-07-15T15:05:00,2023-07-15T15:05:00,,
906,151,2024-01-16T10:49:00,1,3426,completed,371.64,0.0,85.48,0,457.12,2024-01-16T10:49:00,2024-01-16T10:49:00,,
907,79,2023-11-18T18:31:00,7,2762,shipped,630.71,94.61,123.3,15.99,675.39,2023-11-18T18:31:00,2023-11-18T18:31:00,,
908,122,2024-02-18T08:51:00,1,1631,completed,767.52,0.0,176.53,15.99,960.04,2024-02-18T08:51:00,2024-02-18T08:51:00,,
909,25,2024-04-03T17:50:00,5,3039,completed,797.54,119.63,155.92,0,833.83,2024-04-03T17:50:00,2024-04-03T17:50:00,,
910,76,2023-08-17T20:26:00,4,307,shipped,643.11,96.47,125.73,15.99,688.36,2023-08-17T20:26:00,2023-08-17T20:26:00,,
911,185,2023-03-20T20:41:00,5,1241,cancelled,791.52,39.58,172.95,25.99,950.88,2023-03-20T20:41:00,2023-03-20T20:41:00,,
912,175,2023-10-05T13:36:00,1,2514,processing,56.98,11.4,10.48,19.99,76.05,2023-10-05T13:36:00,2023-10-05T13:36:00,,
913,135,2024-05-12T20:56:00,2,547,completed,113.71,17.06,22.23,0,118.88,2024-05-12T20:56:00,2024-05-12T20:56:00,,
914,114,2023-08-04T22:28:00,1,1654,shipped,418.12,41.81,86.55,19.99,482.85,2023-08-04T22:28:00,2023-08-04T22:28:00,,
915,163,2024-03-07T22:56:00,3,337,completed,386.86,38.69,80.08,25.99,454.24,2024-03-07T22:56:00,2024-03-07T22:56:00,,
916,137,2023-05-24T18:04:00,1,83,cancelled,416.35,0.0,95.76,15.99,528.1,2023-05-24T18:04:00,2023-05-24T18:04:00,,
917,93,2024-05-05T21:29:00,6,1052,processing,51.79,2.59,11.32,15.99,76.51,2024-05-05T21:29:00,2024-05-05T21:29:00,,
918,124,2024-01-11T11:09:00,1,523,completed,59.36,11.87,10.92,15.99,74.4,2024-01-11T11:09:00,2024-01-11T11:09:00,,
919,7,2024-03-26T21:45:00,3,2012,cancelled,141.52,0.0,32.55,0,174.07,2024-03-26T21:45:00,2024-03-26T21:45:00,,
920,84,2023-08-23T20:09:00,1,306,completed,624.53,62.45,129.28,0,691.36,2023-08-23T20:09:00,2023-08-23T20:09:00,,
921,63,2023-06-06T08:39:00,1,384,completed,60.1,9.02,11.75,0,62.83,2023-06-06T08:39:00,2023-06-06T08:39:00,,
922,110,2024-03-31T17:43:00,2,1564,completed,347.47,34.75,71.93,19.99,404.64,2024-03-31T17:43:00,2024-03-31T17:43:00,,
